MSA Code,MSA Title,State FIPS Code,State Name,2000 PUMA Code,MSA 2010 Population,2000 PUMA Est. 2010 Population*,Intersection Est. 2010 Population*,Percent MSA Population,Percent PUMA Population
27140,"Jackson, MS",28,Mississippi,1600,"567,122","102,358","28,065",4.95,27.42
27140,"Jackson, MS",28,Mississippi,1700,"567,122","154,135","56,952",10.04,36.95
27180,"Jackson, TN",47,Tennessee,100,"130,011","177,264","14,586",11.22,8.23
27180,"Jackson, TN",47,Tennessee,2800,"130,011","137,583",8,0.01,0.01
27180,"Jackson, TN",47,Tennessee,2900,"130,011","115,509","115,417",88.77,99.92
27260,"Jacksonville, FL",12,Florida,900,"1,345,596","138,701","27,115",2.02,19.55
27260,"Jacksonville, FL",12,Florida,1101,"1,345,596","149,986","149,986",11.15,100
27260,"Jacksonville, FL",12,Florida,1102,"1,345,596","125,990","125,990",9.36,100
27260,"Jacksonville, FL",12,Florida,1103,"1,345,596","105,452","105,452",7.84,100
27260,"Jacksonville, FL",12,Florida,1104,"1,345,596","131,674","131,674",9.79,100
27260,"Jacksonville, FL",12,Florida,1105,"1,345,596","147,995","147,995",11,100
27260,"Jacksonville, FL",12,Florida,1106,"1,345,596","96,205","96,205",7.15,100
27260,"Jacksonville, FL",12,Florida,1107,"1,345,596","180,275","180,275",13.4,100
27260,"Jacksonville, FL",12,Florida,1200,"1,345,596","190,039","190,039",14.12,100
27260,"Jacksonville, FL",12,Florida,1300,"1,345,596","190,865","190,865",14.18,100
27340,"Jacksonville, NC",37,North Carolina,4200,"177,772","177,774","177,772",100,100
27500,"Janesville-Beloit, WI",55,Wisconsin,2400,"160,331","160,331","160,331",100,100
27620,"Jefferson City, MO",29,Missouri,500,"149,807","189,143","135,869",90.7,71.83
27620,"Jefferson City, MO",29,Missouri,1400,"149,807","149,058","13,938",9.3,9.35
27740,"Johnson City, TN",47,Tennessee,900,"198,716","162,812","75,737",38.11,46.52
27740,"Johnson City, TN",47,Tennessee,1000,"198,716","122,979","122,979",61.89,100
27780,"Johnstown, PA",42,Pennsylvania,2501,"143,679","124,660","124,660",86.76,100
27780,"Johnstown, PA",42,Pennsylvania,2502,"143,679","96,761","19,019",13.24,19.66
27860,"Jonesboro, AR",5,Arkansas,500,"121,026","190,000","96,443",79.69,50.76
27860,"Jonesboro, AR",5,Arkansas,700,"121,026","102,892","24,583",20.31,23.89
27900,"Joplin, MO",29,Missouri,2700,"175,518","175,518","175,518",100,100
27980,"Kahului-Wailuku-Lahaina, HI",15,Hawaii,100,"154,924","222,015","154,924",100,69.78
28020,"Kalamazoo-Portage, MI",26,Michigan,2601,"326,589","125,485","125,485",38.42,100
28020,"Kalamazoo-Portage, MI",26,Michigan,2602,"326,589","201,104","201,104",61.58,100
28100,"Kankakee, IL",17,Illinois,2300,"113,449","113,449","113,449",100,100
28140,"Kansas City, MO-KS",20,Kansas,400,"2,009,342","153,846","76,227",3.79,49.55
28140,"Kansas City, MO-KS",20,Kansas,500,"2,009,342","157,505","157,505",7.84,100
28140,"Kansas City, MO-KS",20,Kansas,601,"2,009,342","156,774","156,774",7.8,100
28140,"Kansas City, MO-KS",20,Kansas,602,"2,009,342","101,728","101,728",5.06,100
28140,"Kansas City, MO-KS",20,Kansas,603,"2,009,342","149,840","149,840",7.46,100
28140,"Kansas City, MO-KS",20,Kansas,604,"2,009,342","135,837","135,837",6.76,100
28140,"Kansas City, MO-KS",20,Kansas,700,"2,009,342","143,613","32,787",1.63,22.83
28140,"Kansas City, MO-KS",20,Kansas,1500,"2,009,342","101,882","9,656",0.48,9.48
28140,"Kansas City, MO-KS",29,Missouri,100,"2,009,342","111,823","9,424",0.47,8.43
28140,"Kansas City, MO-KS",29,Missouri,800,"2,009,342","174,906","174,906",8.7,100
28140,"Kansas City, MO-KS",29,Missouri,901,"2,009,342","199,214","199,214",9.91,100
28140,"Kansas City, MO-KS",29,Missouri,902,"2,009,342","211,609","211,609",10.53,100
28140,"Kansas City, MO-KS",29,Missouri,1001,"2,009,342","157,098","157,098",7.82,100
28140,"Kansas City, MO-KS",29,Missouri,1002,"2,009,342","97,388","97,388",4.85,100
28140,"Kansas City, MO-KS",29,Missouri,1003,"2,009,342","103,436","103,436",5.15,100
28140,"Kansas City, MO-KS",29,Missouri,1004,"2,009,342","101,912","101,912",5.07,100
28140,"Kansas City, MO-KS",29,Missouri,1100,"2,009,342","116,952","116,952",5.82,100
28140,"Kansas City, MO-KS",29,Missouri,1200,"2,009,342","173,266","17,049",0.85,9.84
28420,"Kennewick-Richland, WA",53,Washington,800,"253,340","253,332","253,332",100,100
28420,"Kennewick-Richland, WA",53,Washington,901,"253,340","109,873",8,0,0.01
28660,"Killeen-Temple, TX",48,Texas,3600,"405,300","158,810","19,677",4.85,12.39
28660,"Killeen-Temple, TX",48,Texas,3701,"405,300","127,220","127,220",31.39,100
28660,"Killeen-Temple, TX",48,Texas,3702,"405,300","154,513","154,513",38.12,100
28660,"Killeen-Temple, TX",48,Texas,3703,"405,300","103,890","103,890",25.63,100
28700,"Kingsport-Bristol-Bristol, TN-VA",47,Tennessee,801,"309,544","106,352","106,352",34.36,100
28700,"Kingsport-Bristol-Bristol, TN-VA",47,Tennessee,802,"309,544","107,304","107,304",34.67,100
28700,"Kingsport-Bristol-Bristol, TN-VA",51,Virginia,2600,"309,544","128,096","95,888",30.98,74.86
28740,"Kingston, NY",36,New York,3101,"182,493","106,310","28,763",15.76,27.06
28740,"Kingston, NY",36,New York,3102,"182,493","153,730","153,730",84.24,100
28940,"Knoxville, TN",47,Tennessee,700,"837,571","123,963","62,703",7.49,50.58
28940,"Knoxville, TN",47,Tennessee,1100,"837,571","120,863","22,657",2.71,18.75
28940,"Knoxville, TN",47,Tennessee,1301,"837,571","241,340","241,340",28.81,100
28940,"Knoxville, TN",47,Tennessee,1302,"837,571","109,886","109,886",13.12,100
28940,"Knoxville, TN",47,Tennessee,1400,"837,571","175,239","175,239",20.92,100
28940,"Knoxville, TN",47,Tennessee,1500,"837,571","123,010","123,010",14.69,100
28940,"Knoxville, TN",47,Tennessee,1600,"837,571","147,256","102,737",12.27,69.77
29020,"Kokomo, IN",18,Indiana,1700,"82,752","98,688","82,752",100,83.85
29100,"La Crosse-Onalaska, WI-MN",27,Minnesota,2200,"133,665","113,030","19,027",14.23,16.83
29100,"La Crosse-Onalaska, WI-MN",55,Wisconsin,900,"133,665","114,638","114,638",85.77,100
29180,"Lafayette, LA",22,Louisiana,1000,"466,750","117,270","117,270",25.12,100
29180,"Lafayette, LA",22,Louisiana,1100,"466,750","166,144","166,144",35.6,100
29180,"Lafayette, LA",22,Louisiana,2300,"466,750","106,810","52,160",11.18,48.83
29180,"Lafayette, LA",22,Louisiana,2500,"466,750","131,176","131,176",28.1,100
29200,"Lafayette-West Lafayette, IN",18,Indiana,1400,"201,789","117,524","29,009",14.38,24.68
29200,"Lafayette-West Lafayette, IN",18,Indiana,1800,"201,789","206,004","172,780",85.62,83.87
29340,"Lake Charles, LA",22,Louisiana,800,"199,607","152,185","6,839",3.43,4.49
29340,"Lake Charles, LA",22,Louisiana,900,"199,607","192,768","192,768",96.57,100
29420,"Lake Havasu City-Kingman, AZ",4,Arizona,600,"200,186","220,675","200,186",100,90.72
29460,"Lakeland-Winter Haven, FL",12,Florida,2401,"602,095","173,680","173,680",28.85,100
29460,"Lakeland-Winter Haven, FL",12,Florida,2402,"602,095","158,399","158,399",26.31,100
29460,"Lakeland-Winter Haven, FL",12,Florida,2403,"602,095","137,001","137,001",22.75,100
29460,"Lakeland-Winter Haven, FL",12,Florida,2404,"602,095","133,015","133,015",22.09,100
29540,"Lancaster, PA",42,Pennsylvania,3301,"519,445","179,515","179,515",34.56,100
29540,"Lancaster, PA",42,Pennsylvania,3302,"519,445","161,132","161,132",31.02,100
29540,"Lancaster, PA",42,Pennsylvania,3303,"519,445","178,798","178,798",34.42,100
29620,"Lansing-East Lansing, MI",26,Michigan,1800,"464,036","114,217","114,217",24.61,100
29620,"Lansing-East Lansing, MI",26,Michigan,1900,"464,036","171,406","171,406",36.94,100
29620,"Lansing-East Lansing, MI",26,Michigan,2000,"464,036","178,413","178,413",38.45,100
29700,"Laredo, TX",48,Texas,6000,"250,304","250,304","250,304",100,100
29740,"Las Cruces, NM",35,New Mexico,900,"209,233","209,233","209,233",100,100
29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,501,"1,951,269","248,480","248,449",12.73,99.99
29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,502,"1,951,269","120,243","120,243",6.16,100
29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,503,"1,951,269","142,511","142,511",7.3,100
29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,504,"1,951,269","133,578","133,578",6.85,100
29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,505,"1,951,269","217,128","217,128",11.13,100
29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,506,"1,951,269","207,921","207,921",10.66,100
29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,507,"1,951,269","127,187","127,187",6.52,100
29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,508,"1,951,269","137,087","137,087",7.03,100
29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,509,"1,951,269","132,169","132,169",6.77,100
29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,510,"1,951,269","220,319","220,319",11.29,100
29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,511,"1,951,269","264,677","264,677",13.56,100
29940,"Lawrence, KS",20,Kansas,700,"110,826","143,613","110,826",100,77.17
30020,"Lawton, OK",40,Oklahoma,400,"130,291","219,403","130,291",100,59.38
30140,"Lebanon, PA",42,Pennsylvania,2900,"133,568","133,568","133,568",100,100
30300,"Lewiston, ID-WA",16,Idaho,200,"60,888","105,358","39,265",64.49,37.27
30300,"Lewiston, ID-WA",53,Washington,700,"60,888","131,524","21,623",35.51,16.44
30340,"Lewiston-Auburn, ME",23,Maine,700,"107,702","107,702","107,702",100,100
30460,"Lexington-Fayette, KY",21,Kentucky,1100,"472,099","187,434","35,613",7.54,19
30460,"Lexington-Fayette, KY",21,Kentucky,1200,"472,099","144,743","73,525",15.57,50.8
30460,"Lexington-Fayette, KY",21,Kentucky,1901,"472,099","110,761","110,761",23.46,100
30460,"Lexington-Fayette, KY",21,Kentucky,1902,"472,099","185,042","185,042",39.2,100
30460,"Lexington-Fayette, KY",21,Kentucky,2000,"472,099","142,424","67,158",14.23,47.15
30620,"Lima, OH",39,Ohio,1700,"106,331","152,280","106,331",100,69.83
30700,"Lincoln, NE",31,Nebraska,600,"302,157","138,598","16,750",5.54,12.09
30700,"Lincoln, NE",31,Nebraska,801,"302,157","151,347","151,347",50.09,100
30700,"Lincoln, NE",31,Nebraska,802,"302,157","134,060","134,060",44.37,100
30780,"Little Rock-North Little Rock-Conway, AR",5,Arkansas,900,"699,757","192,128","192,128",27.46,100
30780,"Little Rock-North Little Rock-Conway, AR",5,Arkansas,1000,"699,757","190,620","190,620",27.24,100
30780,"Little Rock-North Little Rock-Conway, AR",5,Arkansas,1100,"699,757","288,711","288,711",41.26,100
30780,"Little Rock-North Little Rock-Conway, AR",5,Arkansas,1200,"699,757","141,199","10,445",1.49,7.4
30780,"Little Rock-North Little Rock-Conway, AR",5,Arkansas,1600,"699,757","114,307","17,853",2.55,15.62
30860,"Logan, UT-ID",16,Idaho,900,"125,442","166,284","12,786",10.19,7.69
30860,"Logan, UT-ID",49,Utah,100,"125,442","223,113","112,656",89.81,50.49
30980,"Longview, TX",48,Texas,1200,"214,369","167,713","39,309",18.34,23.44
30980,"Longview, TX",48,Texas,1300,"214,369","187,361","121,730",56.79,64.97
30980,"Longview, TX",48,Texas,1500,"214,369","127,971","53,330",24.88,41.67
31020,"Longview, WA",53,Washington,1100,"102,410","137,772","102,410",100,74.33
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,4406,"12,828,837","262,637",2,0,0
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,4500,"12,828,837","156,469","156,469",1.22,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,4600,"12,828,837","152,050","152,050",1.19,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,4700,"12,828,837","164,745","164,745",1.28,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,4800,"12,828,837","103,325","103,325",0.81,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,4900,"12,828,837","191,757","191,757",1.49,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5000,"12,828,837","137,195","137,195",1.07,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5100,"12,828,837","113,487","113,487",0.88,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5200,"12,828,837","149,251","149,251",1.16,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5300,"12,828,837","124,904","124,904",0.97,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5401,"12,828,837","174,788","174,788",1.36,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5402,"12,828,837","138,655","138,655",1.08,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5403,"12,828,837","127,853","127,853",1,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5404,"12,828,837","136,386","136,386",1.06,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5405,"12,828,837","134,858","134,858",1.05,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5406,"12,828,837","133,453","133,453",1.04,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5407,"12,828,837","160,322","160,322",1.25,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5408,"12,828,837","171,665","171,665",1.34,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5409,"12,828,837","159,419","159,419",1.24,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5410,"12,828,837","164,443","164,443",1.28,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5411,"12,828,837","199,426","199,426",1.55,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5412,"12,828,837","164,453","164,453",1.28,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5413,"12,828,837","219,566","219,566",1.71,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5414,"12,828,837","112,679","112,679",0.88,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5415,"12,828,837","190,032","190,032",1.48,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5416,"12,828,837","222,540","222,540",1.73,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5417,"12,828,837","164,236","164,236",1.28,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5418,"12,828,837","109,038","109,038",0.85,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5419,"12,828,837","158,277","158,277",1.23,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5420,"12,828,837","120,966","120,966",0.94,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5421,"12,828,837","170,363","170,363",1.33,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5422,"12,828,837","126,146","126,146",0.98,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5423,"12,828,837","147,584","147,584",1.15,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5424,"12,828,837","186,284","186,284",1.45,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5500,"12,828,837","109,682","109,682",0.85,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5600,"12,828,837","145,393","145,393",1.13,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5701,"12,828,837","141,698","141,698",1.1,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5702,"12,828,837","191,529","191,529",1.49,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5703,"12,828,837","128,725","128,725",1,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5800,"12,828,837","106,052","106,052",0.83,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,5900,"12,828,837","111,607","111,607",0.87,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,6000,"12,828,837","105,594","105,594",0.82,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,6101,"12,828,837","183,794","183,734",1.43,99.97
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,6102,"12,828,837","144,163","144,163",1.12,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,6103,"12,828,837","108,741","108,741",0.85,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,6104,"12,828,837","178,954","178,954",1.39,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,6105,"12,828,837","161,376","161,376",1.26,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,6106,"12,828,837","162,642","162,642",1.27,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,6107,"12,828,837","117,308","117,308",0.91,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,6108,"12,828,837","108,664","108,664",0.85,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,6109,"12,828,837","125,211","125,211",0.98,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,6110,"12,828,837","169,518","169,518",1.32,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,6111,"12,828,837","128,156","128,156",1,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,6112,"12,828,837","122,756","122,756",0.96,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,6113,"12,828,837","141,603","141,603",1.1,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,6114,"12,828,837","137,581","137,581",1.07,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,6115,"12,828,837","167,439","167,439",1.31,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,6116,"12,828,837","130,872","130,872",1.02,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,6117,"12,828,837","133,068","133,068",1.04,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,6118,"12,828,837","161,780","161,780",1.26,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,6119,"12,828,837","156,829","156,829",1.22,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,6120,"12,828,837","112,877","112,877",0.88,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,6121,"12,828,837","104,704","104,704",0.82,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,6122,"12,828,837","138,045","138,045",1.08,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,6123,"12,828,837","142,686","142,686",1.11,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,6124,"12,828,837","117,527","117,527",0.92,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,6125,"12,828,837","223,819","223,819",1.74,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,6126,"12,828,837","111,666","111,666",0.87,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,6801,"12,828,837","193,804","193,804",1.51,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,6802,"12,828,837","142,401","142,401",1.11,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,6900,"12,828,837","109,437","109,437",0.85,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,7000,"12,828,837","134,346","134,346",1.05,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,7100,"12,828,837","170,899","170,899",1.33,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,7200,"12,828,837","189,810","189,810",1.48,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,7300,"12,828,837","198,772","198,772",1.55,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,7400,"12,828,837","135,562","135,562",1.06,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,7501,"12,828,837","151,669","151,669",1.18,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,7502,"12,828,837","172,859","172,859",1.35,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,7601,"12,828,837","174,237","174,237",1.36,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,7602,"12,828,837","205,953","205,953",1.61,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,7603,"12,828,837","209,242","209,242",1.63,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,7604,"12,828,837","219,637","219,637",1.71,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,7605,"12,828,837","192,014","192,014",1.5,100
31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,7606,"12,828,837","204,339","204,339",1.59,100
